category,method,reason,seed,suite
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,0,ExhaustiveRules
redundant,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,0,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,0,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,0,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,0,ExhaustiveRules
null,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,0,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,0,ExhaustiveRules
confounded,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,0,ExhaustiveRules
uncompiled,LLMOnly,unknown feature x999,1,LLMStress
uncompiled,LLMOnly,hypothesis must contain an IF ... THEN ... structure,1,LLMStress
shifted,StatisticalFilter,not significant after FDR correction,1,LLMStress
true,StatisticalFilter,not significant after FDR correction,1,LLMStress
shifted,StatisticalFilter,not significant after FDR correction,1,LLMStress
rare,StatisticalFilter,insufficient support; not significant after FDR correction,1,LLMStress
redundant,StatisticalFilter,not significant after FDR correction,1,LLMStress
true,StatisticalFilter,not significant after FDR correction,1,LLMStress
true,StatisticalFilter,not significant after FDR correction,1,LLMStress
redundant,StatisticalFilter,not significant after FDR correction,1,LLMStress
redundant,StatisticalFilter,not significant after FDR correction,1,LLMStress
null,StatisticalFilter,not significant after FDR correction,1,LLMStress
null,StatisticalFilter,not significant after FDR correction,1,LLMStress
null,StatisticalFilter,not significant after FDR correction,1,LLMStress
null,StatisticalFilter,not significant after FDR correction,1,LLMStress
null,StatisticalFilter,not significant after FDR correction,1,LLMStress
null,StatisticalFilter,not significant after FDR correction,1,LLMStress
null,StatisticalFilter,not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
confounded,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
null,StatisticalFilter,weak validation effect; not significant after FDR correction,1,LLMStress
