accepted_invalid,counterfactual_gate,decision,effect_gate,failure_type,heldout_gate,method,reason,regime,seed,stat_fdr_gate,support_gate,target_failure
0,0,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,FullVerifier,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,0,valid,0,NoSupport,not significant after FDR correction,B_fdr,1,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoSupport,not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoSupport,not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoSupport,not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,0,fdr_null,1,NoSupport,not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoSupport,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,accepted,0,valid,0,NoStatTest,passes all verification gates,B_fdr,1,0,0,fdr_null
0,0,rejected,0,fdr_null,1,NoStatTest,held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,0,rejected,0,fdr_null,1,NoStatTest,held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,0,rejected,0,fdr_null,1,NoStatTest,held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,0,fdr_null,1,NoStatTest,matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,0,rejected,1,fdr_null,1,NoStatTest,weak validation effect; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoStatTest,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,0,accepted,0,valid,0,NoFDR,passes all verification gates,B_fdr,1,0,0,fdr_null
0,0,rejected,0,fdr_null,1,NoFDR,held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,0,rejected,0,fdr_null,1,NoFDR,held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,0,rejected,0,fdr_null,1,NoFDR,held-out effect does not replicate,B_fdr,1,0,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,0,fdr_null,1,NoFDR,not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,1,rejected,1,fdr_null,1,NoFDR,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,0,valid,0,NoCounterfactual,not significant after FDR correction,B_fdr,1,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoCounterfactual,not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoCounterfactual,not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoCounterfactual,not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,0,fdr_null,1,NoCounterfactual,not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
0,0,rejected,1,fdr_null,1,NoCounterfactual,weak validation effect; not significant after FDR correction; held-out effect does not replicate,B_fdr,1,1,0,fdr_null
